2020-08-05|過去の経験の意味に気づく日<br>「どんなことにも意味がある」と思える日でしょう。たとえ、苦しかったことでも、それを経験したからこそ、今の問題に対処できるのだと自分を褒めたい気持ちに。さらに、これからの自分に何が必要なのか、そして大切なものは何かを再確認できるはずです。オープンになれ、リラックスして物事に取り組む余裕も生まれます。今日は、いつも通りの何でもない日かもしれません。でも、あとで振り返るととても大切な日だったと思えるはずですよ。;79|希望がかなう日です。今まで頭の中で描いていた恋のシチュエーションが、実際のものになるでしょう。ステキな出会いがあったり、気になる人から愛の言葉をささやかれるなんてことも。理想的な返事を具体的に思い描いておくことが大切。;8|ポイントカードやクーポン券を上手に使えそう。店選びは、それらを優先して選択するといいでしょう。;7|打診していたことに答えが得られそう。異動、昇進、栄転など、希望が現実に近づくかもしれません。;4
2020-08-06|今すべきことを、しっかりと<br>ちょっと日常を離れてみたい日。なにも悪いことが起きているわけではないのに、自分の状況がつまらなく感じてしまうかもしれません。必要以上に欲張らず、あれこれ考えすぎず、まずは一日を無難に過ごすことを目指しましょう。気持ちが揺れがちですが、今すべきことを最優先して進めることで気が晴れます。夜になったら、人に教えたくないあなただけの場所に出かけたり、趣味に没頭したりすると、満足感があるでしょう。;54|いまひとつの運気。気持ちが乗らず、知らないうちに異性と距離を置いてしまいそう。そんなあなたを異性は心配し、見守っているかもしれません。パワー不足が原因として考えられるので、ゆっくり休養すること。やがて復活できるでしょう。;3|眠気やほろ酔い気分から、大事な物を置き忘れる心配があります。貴重品は体から離さないようにして。;2|イメージ通りに事が運びそう。やってみたいことがあるなら、関係者にしっかり伝えて。;5
2020-08-07|自分の考えを大切にして<br>周囲の意見に惑わされてしまいがちな日。あなたが正しいと思っていることでも、誰かに批判されたり、つっこまれると、とたんに揺らいでしまい、どうしたらいいかわからなくなってしまいそう。今日重要なのは、「あなたがどう考えるか」ということ。人の話を聞いても、最初に思っていたことは守ってください。今日は人と自分との境界線をハッキリさせておいたほうがいい運気です。それを忘れないでいましょう。;60|恋で成長したいという気持ちが強まります。あなた自身は理想が高く、気持ちが引きしまって、有意義に過ごすことができるでしょう。ただ、周りの異性からは「思い込みが強い」と不評を買うこともあるかもしれません。;4|友だちとの物の売り買いは自重したほうがよさそう。ショップから新品を購入したほうが賢明です。;5|興味深い情報を得る日です。会合や打ち上げの幹事役、世話役を買って出るといいでしょう。;3
2020-08-08|新たな気持ちでスタートできそう<br>何事もスムーズな快調日。どうにかならないかと思っていたことが動きだしたり、窮屈な状況から解放されたりするでしょう。周囲の顔ぶれが変わることで、空気が一新することもありそうです。今まで煩わしく感じていた問題から解放され、新たな気持ちでスタートできそう。自分の可能性を大きく広げていきましょう。あなたの前向きな姿勢に、サポートしてくれる人も現れます。また、あなたの癖を指摘されて驚くことがあるかもしれません。;98|恋愛運絶好調日。恋に進展があるでしょう。あなたに思いを寄せる人から告白を受け交際を始めるとか、片思いは両思いへ、そして、恋人同士は生涯の伴侶へと恋は進展します。願望を示せば、その願いはきっとかなうでしょう。;10|「長く使えるかどうか」を基準にして。ちょっと高価かな、と思っても満足度が高い買い物ができそう。;10|家族や友人との会話に仕事のヒントが隠れていそう。あなたの頑張りをアピールしてみてください。;10
2020-08-09|手を貸してくれる人が現れます<br>素直な気持ちを大切にしたい日。今日はいろいろな人があなたに手を貸してくれそうです。何事も「自分ひとりでできる」と過信せずに、人の助けを借りることも学びましょう。特に年長者に可愛がられることが多そう。人の好意や親切は素直に受け取るようにしてください。もちろん、感謝の気持ちは忘れずに。そして、苦手な相手にも、歩み寄ってみましょう。相手の意外な一面を知ることができて、ぐっとふたりの距離が縮まるなどうれしいことがありそうです。;92|恋愛に関しては、あまり積極的に動かないほうがよさそうです。相手によかれと思ってしたことが、結果的に相手の手を止めることになってしまったりして、邪魔されたと受け取られる恐れがあります。今日は控えめにしていましょう。;5|家電製品の購入に最適なとき。量販店に足を運べば、お目当ての物がお買い得価格で購入できるでしょう。;10|定期の連絡や企画提出などは早いうちに済ませて。ライバルに差をつけられます。;9
2020-08-10|自分を強く押し出したい日<br>精力的に活動できる日です。いつもより少し強く、自分を押し出しても大丈夫。周りに難色を示されるどころか、むしろ歓迎されるでしょう。ずっとあたためていたプランや、一度引っ込めた案を出してみるチャンスです。今日なら、複数の人が協力を申し出てくれて、あなたの思い通りに進めることができそうです。また、いくつかのことを同時に進められる日でもあります。その中で、自分の得意、不得意を改めて知ることになるでしょう。;87|恋の弱点を克服できそう。ライバルまでも自分の味方につけることができ、スムーズに恋を進展させることができるでしょう。そのためにも、現実にきちんと向き合うこと。自分の現状を知ることが恋のステップアップにつながりそうです。;5|上手な買い物ができるとき。欲しい物は近場ですませず、少し足を伸ばしてみるのをオススメ。;8|仕事場の人との意思疎通はスムーズです。周囲をやる気にさせるムードメーカーになれそう。;8
2020-08-11|価値あるものが見つかる日<br>ずっと探していたお気に入りの作家の全集、好きな俳優が出演している映画など、あなたにとってとても価値のあるものがふとした瞬間に見つかる気配があります。オークションサイト、ショッピングサイトをのぞいたり、さまざまなワードで検索をしてみては？　今日、心引かれるものは、今後のあなたに良い影響を与えてくれるもの。どう役立てるかわからなくとも、手に取ってみて。この「とりあえず」の姿勢が、幸運を呼び寄せます。;74|あなたがもつすばらしさを、周りにもアピールできるでしょう。気になる相手もあなたのよさを認めてくれて、互いの心は近づきそうです。あなたの持ち味を強調したファッションに身を包んだり、自分らしい言動を心がけたりすると吉。;8|新製品の購入にツキがあります。欲しい物なら、多少値段が高くても手に入れる価値はありそう。;5|あなたの誠実さが試されるとき。決められたルールは確実に守り、誘惑には負けないこと。;4
2020-08-12|一点の指摘を全体に広げないこと<br>人から何か指摘されることで、弱気になるかもしれません。なんとなく自信がなくなってしまいそう。でも、これまであなたが頑張ってきたことは確かです。あなたが気がついていないだけで、すでに成果をあげているものもあることでしょう。一点の指摘を全体に広げる必要はありません。気分が落ち着いたあとで、改善策を探っていけばいいのです。また、今日は、「人のせい、物のせい、社会のせい」といった言い方を自分に禁じてみては？;68|疑心暗鬼になりやすい暗示。疑いをいだきがちで、恋が思い通り進展しないよう。でもそれは、あなたの考えすぎの可能性があります。悩む前に、周りの人の意見を求めたり、相手の気持ちを確かめると、恋愛運も好転します。;4|アルバイトなどの甘いささやきは、乗ると大変なことになりそうです。十分に話を聞いてから返事をして。;2|少しずつ変化していることに気づけるでしょう。その対処法を考え始めることをおすすめします。;9
2020-08-13|ダイナミックな出来事がありそう<br>大きく物事が動いていきそうな一日です。もしかしたら、その波にのまれた気がして、不安な気持ちになってしまうかもしれません。しかし今日は、その流れに沿って動いても問題ありません。集中しづらいときではありますが、うまくこなしていけば、きっと最終的には「一番良い状況」に落ち着きますので、安心しましょう。疲れを感じたら、家でゆっくりできる時間を大切に。新たなストレス解消法を見つけることもできそう。;86|あなたの洗練された魅力に、異性の注目が集まるでしょう。その結果、ワンランク上の恋が近づきます。理想に近い人が夢のようなゴージャスなデートに誘ってくることもあるかもしれません。しぐさや言葉づかいに気を配ると吉。;10|気前のいいところを人に見せたくなって散財してしまいそう。でも、効果は疑問です。無理しないで。;2|あなたが師とあおぐ人に一歩近づくことができそう。仕事がいちだんと楽しくなるでしょう。;8
2020-08-14|エンジン全開で行動できる日<br>エンジン全開で行動できる日。フットワークが軽くなって、いろいろなことにチャレンジしたくなるでしょう。公私ともに充実し、晴れやかな気持ちで過ごせそうです。また、あなたの魅力が高まっているので、周囲から注目されているのを感じるかもしれません。今日はいつもと違うファッションで攻めてみたり、普段、人に見せないような一面をアピールしたりしてみては？　そのギャップに、ますますあなたに引かれる人が出てきそうです。;80|友人などを介して、新たな恋が舞い込む予感があります。また、意外な人があなたに思いを寄せていることに気づくということもあるでしょう。新鮮な気持ちで周りを見渡せば、あなたにとって最高の恋を手にできます。;9|金銭感覚が散漫になりやすい日です。気分次第でお金を使わないように注意しましょう。;5|たくさんの人から助けの手を差し伸べてもらえるでしょう。今日はその助けに甘え、後日恩返しを。;5
2020-08-15|いつもとちょっと違う方法で<br>今日のあなたは、コミュニケーション力が高まっています。会話もはずみ、周囲の人々といい関係を作り上げられるでしょう。あなたが何を考えているのか、何を伝えようとしているのか、相手はよく理解してくれます。ですから、お願いごとをしたいなら、今日がチャンス。また、新しい考え方や、新しいやり方をとり入れていくことにもぴったりな日です。いつもは選ばない方向を試してみるのをオススメします。;75|誰にも嫌われたくないという気持ちから、八方美人になってしまうかもしれません。多くの異性からの評判は上がるものの、本当に結ばれたい相手には興味をもってもらえないということがありそうです。本命をしぼることが大切。;7|物を売ることにツキがある日。不要になったものはフリマアプリやリサイクルショップに出すとよさそう。;5|仕事仲間の尻ぬぐいをするハメになるかもしれません。グチは、フォローをしたあとに。;4
2020-08-16|ネガティブな感情に注意して<br>あなたが自由に生きることをじゃましているような過去があるなら、そういったネガティブな思い出に引きずられないように気をつけてください。今日は、子どものころに好きだった趣味や、昔あなたが親しんだ本などの世界にひたってみることが、ほどよい現実逃避になって、あなたに未来を見つめて行動する力を与えてくれそうです。また、小さなことにとらわれすぎないように。感情をうまくコントロールすることが大切です。;62|恋愛運は良好。ほがらかな気持ちで恋に向き合えます。明るいあなたに、自然と引き寄せられる異性も多いことでしょう。神経質になることなく、おおらかな気持ちでいることで、好調な恋愛運をキープできるでしょう。;7|ネットショッピングで掘り出し物が見つかりそう。時間にゆとりをもって、情報収集に努めましょう。;5|会社を出るときは持ち物チェックを忘れずに。大事な会議では何が大切かをメモして。;2
2020-08-17|強い言葉を使ってしまいがち<br>感情が高ぶって、ついつい強い言葉を使ってしまいがちです。頭に浮かんだ言葉は、一度寝かせてから使うようにしましょう。メッセージなども一度下書き保存をして、読み直すようにして。「言葉」には、人を喜ばせる、悲しませる、励ます、傷つけると、いろいろな力があるのだということを、書いているうちに学べるはず。この経験はとても貴重なものです。また、身近な人への感謝の気持ちも大切にしたい日です。あなたの気持ちを伝えてみましょう。;51|「こうしたい」という欲に執着しがちで、恋が思うように進まないかもしれません。執念深くなってしまって、異性から敬遠されそうです。意識して抑えるようにしましょう。相手のことを思いやることができれば、運気はスムーズに。;2|お金に関して耳寄りな情報を得られそう。聞き上手を心がけてください。すぐに実行可能な案は試しましょう。;3|損得勘定だけで物事をはからないようにして。情があるからこそ成り立つ仕事もあるのです。;1
2020-08-18|不思議と自信がわいてくる日<br>不思議と自信がわいてきて、どんなことでも可能な気持ちになれる日です。今日はその勢いのままに、あなたがこれまで達成できていなかったことを、どんどんこなしてしまいましょう。大きなことに挑戦すればするだけ、あなたのやる気も高まりますので、小さくまとまらないようにすることが大切。周囲の人を巻き込むぐらいの情熱とエネルギーをもって行動することで、さらなる幸運を呼び寄せられそうです。;94|大きな愛を注がれるでしょう。異性から一方的に愛され、うれしい反面、なかなか覚悟ができなくて複雑な気持ちになることも。相手に無理やり合わせようとするのではなく、自分の気持ちに正直になりましょう。先を急がないこと。;5|思いがけないお買い得情報を入手できる日。特に、初対面の人やご近所とのおしゃべりは積極的に。;10|あなたが持っている資格や特技が役に立つとき。頑張った期間があってよかったと思うでしょう。;10
2020-08-19|注目の的になる日<br>素敵なお誘いが、舞い込んできそうな日です。少し先の日程で、レジャーの誘いなら特に、スケジュールを調節し、前向きな返事を。先の楽しみが増えます。また、今日のあなたは華やかな雰囲気に包まれていることもあり、たくさんの人の注目の的になりそうです。あまり深く考えず、気軽に楽しく交流しましょう。その中で、あなたの人生に大きく影響を与えるような、尊敬できる人と出会う可能性もあります。あなたの今後にプラスとなる人でしょう。;88|快調な運気に包まれます。特に、未来に対して大いなる希望をいだくことができるでしょう。ステキな恋の予感がするとか、気になる人からいい返事が聞けたりします。もっと開放的になれれば、よりよい運気の波に乗ることができます。;10|お買い物ポイントでうれしい展開がありそう。ポイントカードの特典をあらためてチェックしてみて。;4|重要なポストに空席ができるとか、繰り上げであなたに出番が回ってくる予感。引き受けて吉。;8
2020-08-20|人の役に立ち、勇気を与えられそう<br>人の役に立ちたい気持ちが高まりそう。トラブルを抱えているような人を見ると声をかけたくなるかもしれません。ただし、言葉は慎重に選ぶと安心。重要なメールは書いてすぐに送らずに、少し時間をおいて修正をすると、気持ちがうまく伝わりそうです。今日は言葉よりも、行動的なあなたの姿そのものが相手を勇気づけることが多いでしょう。また、あなたのスキルを役立てて活躍するために、具体的な良い情報が本やネットを通じて得られそう。;70|恋愛以外のことで問題が起きやすいときです。いろいろな方面で悩まされるため、なかなか気が晴れないかもしれません。まずは恋愛以前に自分自身の気分をリフレッシュする方法を見つけましょう。恋はそれからでも遅くありません。;4|貯金の目標額を設定すると、ツキがめぐってきます。無理のない計画を立てましょう。;4|「思うように力を発揮できない」と感じていたのなら、それが改善されるような出来事がありそう。チャンスの日です。;8
2020-08-21|パーフェクトを求めすぎないで<br>完ぺきを求めすぎてしまいそうな日。自分だけならかまいませんが、人に対しても厳しくなってしまい、周囲の人が窮屈な思いをしてしまいそうです。特に今日のあなたは、細かいところまで目が行き届き、その不ぞろい具合に我慢ができません。あとで解決できること、協力してカバーできることは見逃すくらいでちょうどいいでしょう。人の足りない点を見るのではなく、自分のことに集中するといい方向へ向かいます。;64|恋愛運自体不調のうえに、気持ちも沈み込みがち。感情的になって、そのままを口にしてしまうと、運気はどんどん悪い方向に流れていきます。冷静になることを心がけてください。ひとりで好きなことをすると、運気も落ち着くでしょう。;3|家電や家具が壊れ、予期せぬ出費がありそう。でも、品質重視の買い物を心がければ、むしろ満足いく結果に。;6|ひとりで仕事を抱えこむのは危険。今日は無理をせずに、周囲の手を借りましょう。;5
2020-08-22|ムードメーカーになれそう<br>社交的になれる日。たくさんの人と一緒に仲良く過ごすために、あなたの持っている優しさや協調性を役立てたいときです。あなたがそこにいるだけで、他の人が仲良く過ごすことができそうなので、ムードメーカーとしての素質を評価されることもありそう。一方で、愛する人との間で自分を認めてもらいたい気持ちが刺激されそうな日です。まずは相手の長所を認めて褒めることが、お互いが気持ちよく過ごすことにつながります。;82|恋愛運には華やかさがあり、異性からの注目を浴びる日です。あなたの魅力が一段と輝き、ステキな恋を引き寄せられるでしょう。自分に自信をもって、毅然とした態度で異性と接していれば、より恋愛運は上昇します。;8|目上の人からおごってもらえたり、価値あるものを譲ってもらえたりしそう。お礼をしっかりと。次につながります。;7|努力が報われていないように感じてしまうかも。でも、今日はぐっと耐えてください。後日、きちんと評価されます。;4
2020-08-23|人と接して理想に近づける<br>人と接する機会に恵まれて、人脈が広がるでしょう。リアルか、ネット上かは問いません。あなたが今まで知り合わなかったタイプの人に出会う可能性もあります。これまでやりたいと思っていたことができるようになるチャンスをもらえたり、理想とする人生に近づけたりするのかもしれません。ですから、今日は遠慮しないでコミュニケーションを積極的に取りましょう。この頑張りが今後、大きな成果につながっていきます。;76|自分の家族が応援してくれるとか、相手の家族に好かれるということがありそう。それ自体はうれしいのですが、彼らからおせっかいや干渉を受けることがあるかもしれません。結婚プレッシャーを感じることもあるでしょう。;9|旅行の計画や予約をするのに最適な日。友だちと一緒に出かければ、さらにツキに恵まれます。;7|どうしても積極的に動くことができません。でも、そのおかげで難を逃れられそう。;2
2020-08-24|突破口が開けそう<br>突破口を開く大切な日となりそうです。うかつに手を出せないと思っていたことがあったなら、今日、思い切って挑戦してみましょう。これまでは、まだ準備が整っていないと感じていたかもしれません。でも着手してすぐ、知らないうちに必要なものをすでに手にしていたと気づくはずです。金銭面での不安を抱えていても、改善に向けての良いヒントが見つかります。大切なのは、勇気を出して、明日と言わずに今日から行動する姿勢です。;82|神経質になり、恋に対して控えめになってしまいそう。そんなあなたの雰囲気に異性もいまひとつ意欲的になれないかもしれません。ただし、焦りは禁物。自分のペースで恋を進めれば、運気は順調に動いていくでしょう。;5|周りから良い貯蓄法を伝授してもらえそう。性別や年齢に関係なく、人からの助言には耳を傾けて。;6|TPOをわきまえれば吉日。集団の中での自己主張が激しくなりそうなので、気をつけてください。;9
2020-08-25|余力を残すようにしたい日<br>つい限界まで頑張ってしまう悪いクセが出てしまいそう。そのために、睡眠や食事の時間を削っては疲れてしまい、さまざまな面に支障が出てしまいかねません。時間や作業を小分けにしたり、人の助けを借りたりして、余力を残すようにしましょう。そのほうが、ずっと周囲とあなた自身のためになります。一方で、以前なら気に病んだような人の言葉や出来事を流せることでしょう。前よりかなりメンタルが強くなった、と気づけそうです。;76|あなたの主張が受け入れられやすいでしょう。あなたの思いを異性はしっかり受け止めてくれます。異性に対する要求があるなら、今日のうちに言っておくべきです。エネルギッシュに自分の欲求をかなえていきましょう。;8|欲しい物があるのなら行動力を発揮するとラッキー。妥協しない買い物を心がけましょう。;4|学生時代の経験が生かせる仕事が浮上しそう。できる範囲で引き受けてみるといいでしょう。;5
2020-08-26|自分の限界を超えるチャンス<br>自分の限界を超えていくことが可能になるときです。今までの自分の実力や状況では不可能だと思っていたことのいくつかが、不思議なことにうまく進みそうな気配。場合によっては、周囲からありがたいサポートを受けられることもあるので、今あなたがしたいことについて、遠慮せずに話してみてください。ほんの一カ月前に夢見ていたことが、早くも形になりそうな予感もあるので、身の回りに起きている変化に目を向けてみましょう。;66|あなた本来の明るさが増し、周りの人をトリコにできそうです。あなたがリードすれば、異性は喜んでついてきてくれるでしょう。今日は多少わがままになっても、許してもらえそう。むしろ、強気でいたほうが喜ばれます。;7|誰かのための出費は、あとから幸運となって返ってきます。損得勘定は抜きにして気持ちよくお金を出しては？;5|ひらめいたこと、気になったことはすぐにメモをとっておきましょう。注目企画に化ける可能性が大。;2
2020-08-27|人との心の距離に気をつけて<br>感じやすくなりそうな一日。軽い気持ちで人の相談にのったり、会話をしたりするだけでも、深く入り込んでしまいそう。相手が隠しておきたいと思っている核心に触れてしまうこともあるかもしれません。結果、親身になったのがアダになる恐れも……。意識的に人との距離を保つことも必要でしょう。また、だまされやすくなっているので気をつけてください。「あなただから」という誘い文句のうまい話には裏があると用心を。;72|恋愛面は欲求不満が募りそう。いいところまでいくのに、最後でつまずく暗示。また、あなたに思いを寄せる人がいるというウワサがあるのに、その人が誰かをハッキリしないということも……。焦らず、なりゆきを見ましょう。;2|近い未来にかなえたい夢を大事に。その実現のために必要な額を計算し、大まかでも計画を立てると吉。;8|何気なくのぞいたサイトから、仕事のヒントをもらえるでしょう。「感動」がキーワードとなりそう。;7
2020-08-28|問題解決のきざしが<br>気になっていること、問題と感じていたことに、解決のきざしが見えてきそうです。具体的に物事が動き始めると、スピードが大切になってきますので、しっかりとその流れをつかむようにしましょう。あまり慎重になりすぎていると、物事がそこで止まってしまう恐れがあります。ポジティブな気持ちを大切にして、「失敗してもいい」というくらいの気持ちで物事にあたるようにすると、いい結果を生むでしょう。;67|孤独を愛する気持ちが強まりそう。「放っておいて」というオーラを発してしまい、周りの異性もあなたと親密になれなくてがっかりすることでしょう。気持ちが上向けば、恋愛運を好転させられます。楽観的に考えましょう。;2|得意分野でお金を得るチャンスが。お金ももらえて、人の役にも立ててと、二重にうれしい日になります。;7|昼休みや休憩時間は近所をブラブラして。気分が変わって、集中して仕事に取り組めます。;5
2020-08-29|公私とも存分に活躍できる日<br>公私とも存分に活躍することができるでしょう。前向きな結果を信じて動けば、自然と道が開けていきます。人から注目されることの多い日ですから、身だしなみには気をつけて。「清潔感」と「気負わない感じ」を心がければパーフェクトです。褒め言葉を聞くことがあり、気分よく過ごせることでしょう。「いつでも、これを着ればきちんと見える」という上着などがあれば心強いですね。そんなアイテムを探しに行くのもおすすめです。;96|本格的な恋が近づく予感。初対面の人と、または顔見知りではあった人と、電流が流れるような特別な感覚の瞬間がありそう。それは、ステキな恋につながるでしょう。積極的に外出し、出会いを増やすようにしてください。;8|直感を信じた買い物が功を奏します。今日なら、衝動買いをしても損をすることはありません。;8|大きな学びとなる意見や考えに触れられそう。人の話はよく聞いて。社内外のイベントに出席すると吉。;10
2020-08-30|自分を客観視できる日です<br>さまざまな情報を集めて、自分の位置を確認したくなる日です。情報を比較検討し、冷静に判断しようという気持ちが高まっています。今、自分の周りで起こっていることにどういう意味があるのか、誰が流れのカギを握っているかなどに思いをめぐらせると発見があります。今日、自身を客観的に見ることは、これからのあなたの姿勢を調整していくことにつながるでしょう。また、人との会話の中にも重要な事実やヒントが隠されていそうです。;91|恋愛運は良好。気になる人に対するあなたのイメージも格段にアップします。その結果、その人とは別に、新たにあなたを意識する異性もいそうです。第三者の助言を参考にすると、いい結果に結びつけることができるでしょう。;9|財布の中身をチェックしてみましょう。レシートやポイントカードの整理をすると、思いがけないラッキーが。;4|優先する課題や、追いつきたい人をハッキリと定めて、攻略法を練ると、大いに進展のある日です。;9
2020-08-31|価値観の合う仲間と過ごしたい<br>なんとなくかわりばえのしない毎日がつまらなくなってきて、なにか刺激的なことを探したくなり、そわそわしてしまいそうな気配。でもまずは、今日の課題を無難にこなすことを考えてください。午後、または夜には日常をすっかり忘れられるような、楽しい仲間と過ごすことをオススメします。友達の友達といった関係や、SNSなどでつながった、同じ価値観をもつ新しい仲間との交流がより重要になることでしょう。;54|吉凶混合の運気。モテモテになって、喜びに心が満たされそう。でも、家族が干渉してきたり、周りの人のおせっかいで束縛される思いをするなど、恋愛自体はなかなか進展しないかもしれません。今日は焦らないことが大切です。;2|クチコミの情報にツキがある日。友だちとのおしゃべりやネット検索で欲しいものを安く手に入れられそう。;7|ダラダラしないように気を引き締めて。雑務や流れ作業でも、きちんと取り組むことが大切です。;1
2020-09-01|協調性を大切にしたい日<br>なんとなく個人プレーに走ってしまいがちで、人に理解されないことが多くなってしまうかもしれません。マニアックな話題ではなく、その場にいる人全員がわかるような話題を取り上げるようにしましょう。また、人に対する説明は、わかりやすい言葉で、ていねいに。相手が「先へ」というサインを出したときに、はしょればOKです。趣味の話は、同好の人が集まるSNSかサロンなどで。ネットショッピングでは欲しかった物が見つけられそう。;55|自分の決断に自信がもてず、他の人のアドバイスに振り回されそう。特に年上の意見には注意を。自分ひとりの考えで行動したほうが、恋がうまくいく暗示があります。もっと自分に自信をもって、あなたらしい恋をしましょう。;2|褒め言葉などがうれしくて、つい大盤振る舞いをしてしまいそう。見えを張らず、上限を決めておいて。;2|今までライバル視していなかった人物が頭角を現します。出遅れないように注意。;7
2020-09-02|アイデアが湧いたら実行に移して<br>思いつきを日常生活の中で生かしたい日。不思議と直感が冴えますので、ふと湧いて出たアイデアは、すぐに実行してみるのをオススメします。また、現在あこがれている世界があるなら、まずは形から入るとうまくいきます。部屋に大きなポスターを貼ったり、インテリアに工夫をしたりして、あなたが過ごす空間自体をその世界で染めては？　次々にやりたいことが浮かんできて、わくわくした気持ちになるでしょう。;78|異性があなたの味方になってくれそう。深い言葉で、あなたは「救われた」という思いをするかもしれません。あなたも相手に返せることを探してみましょう。一方、以前誘いを断った人が再浮上する暗示も。毅然とした態度を崩さずに。;6|すすめられるまま、高額商品に手を出す恐れがあります。今日は、話は聞いても決断しないほうが無難です。;3|社訓や仕事のルールを見直しましょう。背筋がピンと伸びて、迷いもなくなります。;9
2020-09-03|アイデアはメモして<br>感性が研ぎ澄まされ、想像力が高まってくる日です。美術鑑賞や読書はもちろん、仕事やサークルでの企画などに注力すれば、周りから良い評価を得られるでしょう。何かアイデアが浮かんだら、メモをしておくと今後大いに役立つはず。また、人の気持ちを深く理解できるときでもあります。暗い顔をしている友達がいたら、声をかけてあげてください。ちょっとした励ましや助言でも相手に感謝され、新たな心の交流が始まるでしょう。;84|神経質になりがちな日。恋を楽しむ余裕がなくなって、異性とかかわることさえわずらわしく感じてしまうかもしれません。感情が表に出やすい日なので、気持ちはすぐ相手に伝わってしまいます。面倒に感じても笑顔を絶やさないこと。;5|芸術に関する買い物にツキがある日。映画や音楽など、「これ」と思ったものは幸運が宿っています。;8|今日は誰よりも早く仕事に取りかかって。効率重視の作業が仕事運アップのカギになります。;7
2020-09-04|自分の心に正直になって運気アップ<br>自分の心に正直になることが、今日の運気をアップさせるヒケツ。もし、あなたが望まないのに、誰かに無理強いされて我慢していることがあれば、今日は思い切って、それらを後回しにして。そして、自分のしたいことを優先させてみましょう。それをやり終え、充実感とともに心が落ち着いてくれば、あとに回したこともしっかりとこなせますし、相手の事情も理解できるようになるはずです。さらに、相手が譲歩してくれるかもしれません。;79|恋愛面で新たなことにチャレンジしたい気持ちになる日です。冒険心が高まり、周りの人の要求に喜んでこたえることができそう。そんな前向きな姿勢が、異性の目に好もしく映るでしょう。片思い成就の予感もあります。;10|目上の人からお金とのつき合い方について、役立つ話を聞けそう。興味をもって聞き出し、素直に受け止めて。;2|仕事が一段落したら、静かな場所で過ごして。短期、中期の目標を見直すといいでしょう。;7
2020-09-05|すばらしいものが手に入りそう<br>あなたが幸せを感じられる、すばらしい何かが手元にやってくる気配があります。それは、趣味にぴったり合う服や小物、あるいは時間的、精神的な余裕といったものかもしれません。いずれにしても、それによってあなたが前向きな気分になることは間違いないでしょう。今日を境に、確実に内面の変化が起きて、「人は人、自分は自分」と自然に考えられるようにもなりそう。健全な自我を大切にし、あなた自身が幸せになるための道を探してみましょう。;74|以心伝心が起こりやすいよう。あなたの思いに、異性が敏感に反応するでしょう。気になる人に少しでも意味ありげな視線を送れば、その相手が一瞬にしてあなたに心奪われることも。気持ちを伝えたい人がいるなら、アクションを起こして。;5|人へのプレゼントを手配、予約、購入するのにいい日。相手に似合うものを選ぶことができ、喜ばれそうです。;7|仕事上の悩みは信頼できる上司や先輩、同僚などに相談すると解消できそう。素直になって。;4
2020-09-06|チャレンジする勇気がわく日<br>行動力がアップする運気。これまでためらっていたようなことにチャレンジする勇気がわいてくるでしょう。この意欲を生かして、ぜひ初めの一歩を踏み出してください。ビギナーズラックの予感もあります。ただ、今日は先入観にとらわれやすい日でもあります。そのために、回り道をするハメになることもあるので気をつけて。挑戦する勇気と慎重さ、確認を怠らないこと、これらのバランスが問われる日になりそうです。;63|恋愛運に元気がなくなる暗示。張り切りすぎて、息切れしてしまうかもしれません。自分の魅力を発揮できず、異性から意識してもらえないということもありそう。今はパワーの補給に努め、魅力に磨きをかけ直しましょう。;2|気に入った物もすぐに購入せず、より安い店を探しましょう。その間に別の品が浮上するかもしれません。;7|以前から使っていた仕事道具が壊れるとか、不具合が。修理できなければ、感謝をこめて処分して。;4
2020-09-07|誰かに必要とされるすばらしい日<br>誰かに必要とされ、自信が持てるすばらしい日になりそうです。あなたの能力や魅力が周囲から大いに頼りにされることでしょう。期待に応えて、奮闘しましょう。あなたのことを知らない人ばかりの場にあっては、自分の得意分野を大いにアピールしてください。賞賛されたり、「助かった」と感謝されたりするはず。たとえ、周りのリアクションが薄くても、ガッカリしないで。自分自身と宇宙が見ているととらえては？;98|上司や親類などがステキな紹介話をもってきてくれそう。うれしい限りですが、会うことを約束させられるなど、ちょっと抵抗を感じることもありそう。ただ、いい出会いに恵まれそうなので、むげに断らず、話に乗ってみてください。;10|金運は絶好調です。ピンときたときはしぶったり、もったいつけたりせず、出費することが幸運をつかむコツ。;10|やりがいを大いに感じる出来事が。率先して仕事を動かしていきましょう。最高の評価をもらえそう。;10
2020-09-08|センスが磨かれる日です<br>感受性が豊かになる日。特にあなたのセンスが磨かれて、美しいもの、芸術的なものへの理解が深まりそうです。画像や写真集などで芸術作品に触れてみるのもいいですが、あなた自身が「作品」と呼べるものを作るのにも良い日です。作品といっても、手料理でもOK。切り花を、バランスを見ながら花びんに入れて飾るのも立派な作品です。インスピレーションがわいて、素敵なものができたら、写真を投稿してみましょう。;92|運気に華やかさがプラスされます。あなた自身の魅力が光り輝き、ひっぱりだこになることが予想されます。また、異性からちやほやされて、いい気分で過ごすこともできるでしょう。正直でいることが、好調キープのカギです。;10|安くて使える質のいいものが手に入りそう。じっくり時間をかけて、ディスカウントショップを回ってみて。;6|最高の仕事仲間が見つかるかも。それも、すぐ近くにいる可能性があります。;8
